id,cur_pos,cur_vel,error,goal_pos,target
5130,-0.5016133793,0.3334820615,0.0385848926,-0.4630284867,0.5236686907
5131,-0.4973292207,0.4655023154,0.0640972573,-0.4332319634,1.754702651
5132,-0.4927707238,0.4478588209,0.0595387604,-0.4332319634,1.4752879061
5133,-0.4883915597,0.4297282905,0.0551595962,-0.4332319634,1.2186767987
5134,-0.4841951963,0.4113611588,0.0509632329,-0.4332319634,0.9827117809
5135,-0.4801827623,0.3929780369,0.0469507988,-0.4332319634,0.7652995926
5136,-0.476353339,0.3747707545,0.0431213755,-0.4332319634,0.564430088
5137,-0.4727042419,0.3569036893,0.0394722785,-0.4332319634,0.3781910347
5138,-0.4692312874,0.3395151407,0.035999324,-0.4332319634,0.2047810717
5139,-0.4659290449,0.3227188494,0.062974929,-0.4029541159,305.8487796498
5140,-0.4612689459,0.4590469205,0.05831483,-0.4029541159,1.2410139253
5141,-0.4567645598,0.4433687568,0.0538104439,-0.4029541159,0.9473569487
5142,-0.4524176029,0.4275980367,0.049463487,-0.4029541159,0.6703684619
5143,-0.4482281231,0.4118907968,0.0452740072,-0.4029541159,0.4084928813
5144,-0.443268704,0.5509202534,0.0710401209,-0.3722285831,1.5948097571
5145,-0.4364334946,0.692548501,0.0953439934,-0.3410895012,2.6089146234
5146,-0.4295943462,0.676632189,0.088504845,-0.3410895012,2.084162913
5147,-0.4229217589,0.659418567,0.0818322578,-0.3410895012,1.5890404079
5148,-0.4162689402,0.7992845716,0.1066974741,-0.3095714661,2.6769021138
5149,-0.4083753625,0.7809779989,0.0988038964,-0.3095714661,2.0706100816
5150,-0.40067359,0.7611372819,0.091102124,-0.3095714661,1.4988400091
5151,-0.393177022,0.7401102488,0.0836055559,-0.3095714661,0.9594535346
5152,-0.3858957714,0.7182098807,0.0763243053,-0.3095714661,0.4503321604
5153,-0.3780369818,0.8559035004,0.1003274873,-0.2777094945,1.4737143032
5154,-0.3696014656,0.8332485282,0.0918919711,-0.2777094945,0.8567124087
5155,-0.361399066,0.8094500066,0.0836895715,-0.2777094945,0.2744576667
5156,-0.3534394394,0.784825996,0.107900454,-0.2455389854,324.6468770711
5157,-0.3441119836,0.9216290073,0.0985729982,-0.2455389854,0.6410105028
5158,-0.3350366033,0.8958290229,0.0894976179,-0.2455389854,-0.0085276807
5159,-0.3262251714,0.8689976286,0.080686186,-0.2455389854,-0.6213569397
5160,-0.3176862364,0.8414501893,0.072147251,-0.2455389854,-1.1997760552
5161,-0.309425397,0.8134652708,0.0638864116,-0.2455389854,-1.7460108241
5162,-0.3009571785,0.9482228153,0.087861498,-0.2130956805,-0.696077432
5163,-0.2916267374,0.9204727473,0.0785310569,-0.2130956805,-1.3516208749
5164,-0.2825787944,0.89185959,0.0694831139,-0.2130956805,-1.9702836197
5165,-0.2738203796,0.8626690889,0.0607246991,-0.2130956805,-2.5542201089
5166,-0.2653558577,0.8331522542,0.0522601773,-0.2130956805,-3.1055039685
5167,-0.2571872666,0.8035271055,0.0440915861,-0.2130956805,-3.6261116206
5168,-0.2493146371,0.7739804126,0.0362189567,-0.2130956805,-4.1179076671
5169,-0.2417362951,0.7446696426,0.0286406147,-0.2130956805,-4.5826341959
5170,-0.2344491422,0.7157253267,0.0213534617,-0.2130956805,-5.0219063675
5171,-0.2274489161,0.6872525735,0.0470332917,-0.1804156245,324.6313640842
5172,-0.2190875392,0.8238693132,0.0386719147,-0.1804156245,-4.3715007908
5173,-0.2110005765,0.7962227857,0.030584952,-0.1804156245,-4.9037318161
5174,-0.2031919161,0.7682679417,0.0227762916,-0.1804156245,-5.4050494541
5175,-0.1956637441,0.7401644318,0.0152481196,-0.1804156245,-5.8768315959
5176,-0.1864318174,1.0435255815,0.0719411042,-0.1144907132,-3.2411442011
5177,-0.1761479316,1.0156968984,0.0616572184,-0.1144907132,-3.9912459831
5178,-0.1661528683,0.9860081601,0.051662155,-0.1144907132,-4.6938649769
5179,-0.156463253,0.9548137139,0.0419725398,-0.1144907132,-5.3508820813
5180,-0.1470923397,0.9224368034,0.0326016265,-0.1144907132,-5.9642043545
5181,-0.1380503184,0.8891700861,0.0235596052,-0.1144907132,-6.5357393609
5182,-0.1285117067,1.0220488046,0.0471926056,-0.0813191011,-5.5012263022
5183,-0.11847756,0.987957586,0.0371584588,-0.0813191011,-6.1637288449
5184,-0.1087914108,0.9526284722,0.0274723096,-0.0813191011,-6.7790526805
5185,-0.0994638543,0.9163808989,0.0181447532,-0.0813191011,-7.3493326488
5186,-0.090502469,0.8795021774,0.0424453261,-0.0480571428,328.0690947528
5187,-0.080239988,1.0097137146,0.0321828451,-0.0480571428,-6.8788514742
5188,-0.07034958,0.971961978,0.0222924372,-0.0480571428,-7.4903749627
5189,-0.0608420971,0.9332755706,0.0127849543,-0.0480571428,-8.0542592454
5190,-0.0517251708,0.8939613117,0.0036680279,-0.0480571428,-8.5728093531
5191,-0.0430035465,0.854293068,-0.0050535963,-0.0480571428,-9.0482894047
5192,-0.0346794061,0.8145131413,-0.0133777367,-0.0480571428,-9.4829042423
5193,-0.0267526753,0.7748337058,-0.0213044675,-0.0480571428,-9.8787830349
5194,-0.0192213159,0.7354385058,-0.028835827,-0.0480571428,-10.2379670431
5195,-0.0120816003,0.6964845751,-0.0359755425,-0.0480571428,-10.5623993487
5196,-0.0041566576,0.8257297981,-0.010585135,-0.0147417927,-9.315810693
5197,0.0038934595,0.788005394,-0.0186352522,-0.0147417927,-9.7435784248
5198,0.0115647382,0.7500241113,-0.0263065309,-0.0147417927,-10.1308935274
5199,0.0188557701,0.7119930672,-0.0335975628,-0.0147417927,-10.4796863347
5200,0.02576708,0.6740945353,-0.0405088727,-0.0147417927,-10.791832065
5201,0.0334725308,0.9712025647,0.0184284798,0.0519010106,-7.8691767841
5202,0.0429856499,0.9347660037,0.0089153608,0.0519010106,-8.4561231313
5203,0.0521252058,0.8967163241,-0.0002241952,0.0519010106,-8.9895819865
5204,0.0608771732,0.8574314631,-0.0089761626,0.0519010106,-9.4719301771
5205,0.0692311264,0.8172567669,-0.0173301158,0.0519010106,-9.9055785916
5206,0.0773466938,0.9432830799,0.0078077292,0.085154423,-8.6520570862
5207,0.0865585033,0.9028951981,-0.0014040803,0.085154423,-9.1693592752
5208,0.095359765,0.8613521341,-0.010205342,0.085154423,-9.6340548642
5209,0.1037409611,0.8190183381,-0.0185865381,0.085154423,-10.048836568
5210,0.1116960239,0.7762230962,-0.0265416008,0.085154423,-10.4163904788
5211,0.120221357,0.9000402761,-0.0019081289,0.1183132282,-9.1912149593
5212,0.1289871903,0.8572575519,-0.0106739621,0.1183132282,-9.6399710959
5213,0.1373209886,0.8137632524,-0.0190077604,0.1183132282,-10.0384079853
5214,0.1452175258,0.7698954606,-0.0269042976,0.1183132282,-10.3893838404
5215,0.1526747572,0.7259561222,-0.034361529,0.1183132282,-10.6957136427
5216,0.1596934648,0.6822124257,-0.0413802367,0.1183132282,-10.9601474918
5217,0.1662769182,0.6388982197,-0.04796369,0.1183132282,-11.1853508081
5218,0.1724305496,0.5962157536,-0.0541173215,0.1183132282,-11.3738893394
5219,0.178161649,0.5543374544,-0.0598484209,0.1183132282,-11.5282163263
5220,0.1834790756,0.5134079605,-0.0651658474,0.1183132282,-11.6506640782
5221,0.189887057,0.6398056333,-0.0385464706,0.1513405863,-10.2527030557
5222,0.1960708198,0.6008645048,-0.0447302334,0.1513405863,-10.4816680846
5223,0.2018663495,0.5621678859,-0.0505257632,0.1513405863,-10.6742549089
5224,0.2072771513,0.5239045632,-0.055936565,0.1513405863,-10.8327018893
5225,0.2128032217,0.6512633103,-0.0286034178,0.1841998039,-9.3729745813
5226,0.2204281412,0.7790989536,-0.0035737673,0.2168543739,-8.1483658759
5227,0.2280173404,0.7422361207,-0.0111629665,0.2168543739,-8.5386574959
5228,0.2352322453,0.7043970703,-0.0183778714,0.2168543739,-8.8817575177
5229,0.2420650078,0.6659247858,-0.0252106339,0.2168543739,-9.180310948
5230,0.2486735928,0.7896950202,0.0005944241,0.249268017,-7.8375074132
5231,0.2563613279,0.7514951154,-0.007093311,0.249268017,-8.2242819096
5232,0.2636618975,0.7124117968,-0.0143938806,0.249268017,-8.5635057113
5233,0.2705684484,0.6727997765,-0.0213004314,0.249268017,-8.8580406221
5234,0.2770774764,0.6329779273,-0.0278094595,0.249268017,-9.110724963
5235,0.2831884738,0.593230262,-0.0339204568,0.249268017,-9.3243480738
5236,0.2892260565,0.7151001154,-0.0078213354,0.2814047212,-7.9331343947
5237,0.2961664902,0.6767418218,-0.014761769,0.2814047212,-8.2435948486
5238,0.3027212663,0.6380532291,-0.0213165451,0.2814047212,-8.5121865563
5239,0.3088887348,0.5993296674,-0.0274840136,0.2814047212,-8.7416978109
5240,0.3146700104,0.5608323977,-0.0332652893,0.2814047212,-8.9348527056
5241,0.3200686395,0.5227899308,-0.0386639183,0.2814047212,-9.0942909606
5242,0.3250902802,0.4853996073,-0.043685559,0.2814047212,-9.2225518202
5243,0.329742401,0.4488293003,-0.0483376799,0.2814047212,-9.3220608521
5244,0.3340339955,0.4132192761,-0.0526292744,0.2814047212,-9.3951200788
5245,0.3389344571,0.5387495235,-0.0257056746,0.3132287824,-7.9580625326
5246,0.3452457682,0.6638313677,-0.0005409243,0.3447048439,-6.6924058815
5247,0.3517027457,0.6307556131,-0.0069979018,0.3447048439,-7.0073461085
5248,0.3578256884,0.5971293789,-0.0131208445,0.3447048439,-7.2833780549
5249,0.3636106951,0.5632395362,-0.0189058512,0.3447048439,-7.5229803159
5250,0.3690565622,0.529341908,-0.0243517182,0.3447048439,-7.7285907519
5251,0.3744764762,0.6517174731,0.0013214594,0.3757979355,-6.385028593
5252,0.3808139612,0.6189582621,-0.0050160256,0.3757979355,-6.6911849997
5253,0.3868211866,0.5857578469,-0.0110232511,0.3757979355,-6.959903407
5254,0.392495285,0.5523923208,-0.0166973495,0.3757979355,-7.1936580023
5255,0.3978359783,0.5191067522,-0.0220380428,0.3757979355,-7.3948716611
5256,0.4028452734,0.4861162676,-0.0270473379,0.3757979355,-7.5658963404
5257,0.4075271702,0.4536074301,-0.0317292347,0.3757979355,-7.7089976578
5258,0.411887384,0.4217397172,-0.0360894485,0.3757979355,-7.8263419238
5259,0.4159330837,0.3906471785,-0.0401351481,0.3757979355,-7.9199865124
5260,0.4207515161,0.5147837434,-0.0142780036,0.4064735125,-6.5756376685
5261,0.4257384349,0.4855257082,-0.0192649224,0.4064735125,-6.7817492081
5262,0.4304331415,0.4563629417,-0.023959629,0.4064735125,-6.9595922138
5263,0.4348375804,0.4274721284,-0.0283640679,0.4064735125,-7.1111279818
5264,0.4389553313,0.3990061554,-0.0324818188,0.4064735125,-7.238243357
5265,0.4430946562,0.5227887554,-0.0063971621,0.4366974941,-5.867603655
5266,0.4481756818,0.4960340377,-0.0114781878,0.4366974941,-6.1081590497
5267,0.4529876495,0.4690364299,-0.0162901554,0.4366974941,-6.3193797501
5268,0.4575292505,0.4419960634,-0.0208317564,0.4366974941,-6.5031361932
5269,0.4634337672,0.7115552967,0.0322231264,0.4956568936,-3.8932401468
5270,0.4704056237,0.685184934,0.0252512699,0.4956568936,-4.3267221777
5271,0.4771055729,0.6573792989,0.0185513207,0.4956568936,-4.7186607638
5272,0.4835212638,0.6284974639,0.0121356298,0.4956568936,-5.0714115145
5273,0.4896437581,0.5988661627,0.0060131355,0.4956568936,-5.387347936
5274,0.4961870854,0.7129200031,0.0281397218,0.5243268072,-4.3152276605
5275,0.5031515475,0.6828116938,0.0211752597,0.5243268072,-4.7105907931
5276,0.509809877,0.6518365199,0.0145169302,0.5243268072,-5.0666720126
5277,0.5161552166,0.6203186303,0.0081715905,0.5243268072,-5.3860270966
5278,0.5223246296,0.729415982,0.0300895597,0.5524141894,-4.2852036431
5279,0.5294478528,0.6982046983,0.0229663365,0.5524141894,-4.6854131397
5280,0.5362547782,0.6662822996,0.0161594112,0.5524141894,-5.0468816983
5281,0.5427400509,0.633962755,0.0096741385,0.5524141894,-5.3722135363
5282,0.5489012617,0.601524928,0.0035129276,0.5524141894,-5.6639563619
5283,0.5547386027,0.5692137772,-0.0023244134,0.5524141894,-5.9245789682
5284,0.5606681944,0.6752202092,0.0192196404,0.5798878348,-4.8302378608
5285,0.5672496356,0.6441200439,0.0126381992,0.5798878348,-5.1773803425
5286,0.5735186495,0.6127994011,0.0063691853,0.5798878348,-5.4910753151
5287,0.5794743898,0.5815005104,0.0004134451,0.5798878348,-5.7736604485
5288,0.5851182599,0.5504344024,-0.005230425,0.5798878348,-6.0273863895
5289,0.5904536094,0.5197825424,-0.0105657745,0.5798878348,-6.2544027499
5290,0.5954854474,0.4896984654,-0.0155976126,0.5798878348,-6.4567457995
5291,0.6002201737,0.4603096253,-0.0203323388,0.5798878348,-6.6363300311
5292,0.6046653274,0.4317192602,-0.0247774926,0.5798878348,-6.7949417666
5293,0.6088293565,0.4040083657,-0.0289415217,0.5798878348,-6.9342357393
5294,0.6143252731,0.6436996713,0.0185472646,0.6328725376,-4.5822700894
5295,0.6206218053,0.6180447834,0.0122507323,0.6328725376,-4.9553744487
5296,0.6266580178,0.5917409339,0.0062145198,0.6328725376,-5.295957214
5297,0.6324287161,0.5650198115,0.0004438215,0.6328725376,-5.6058158309
5298,0.6379308846,0.5380881324,-0.0050583469,0.6328725376,-5.8867158973
5299,0.6436745617,0.6390273488,0.0146501669,0.6583247285,-4.9252566427
5300,0.649919134,0.6124359444,0.0084055945,0.6583247285,-5.283799845
5301,0.6558945799,0.5852960288,0.0024301486,0.6583247285,-5.6099452899
5302,0.6615966692,0.5578319732,-0.0032719406,0.6583247285,-5.9055136698
5303,0.6670232775,0.530243214,-0.008698549,0.6583247285,-6.1722869252
5304,0.6730435806,0.627087505,0.0100019347,0.6830455152,-5.2706814356
5305,0.6791644547,0.5997332197,0.0038810606,0.6830455152,-5.6092260031
5306,0.685009245,0.5719508453,-0.0019637298,0.6830455152,-5.9158813081
5307,0.6905748646,0.5439536725,-0.0075293494,0.6830455152,-6.1924715496
5308,0.6958602234,0.5159304608,-0.0128147082,0.6830455152,-6.440775323
5309,0.7008659889,0.488046495,-0.0178204736,0.6830455152,-6.6625122208
5310,0.7055943578,0.460444739,-0.0225488426,0.6830455152,-6.8593315645
5311,0.7100488403,0.4332472443,-0.0270033251,0.6830455152,-7.0328048736
5312,0.7142340577,0.406556426,-0.0311885425,0.6830455152,-7.1844184466
5313,0.7181555547,0.3804565449,-0.011148122,0.7070074327,234.6997974263
5314,0.7230242379,0.4756570605,-0.0160168052,0.7070074327,-6.3582510486
5315,0.7276434271,0.4506745527,-0.0206359944,0.7070074327,-6.5703448942
5316,0.732012903,0.4257322219,-0.0250054702,0.7070074327,-6.7578691809
5317,0.7361337619,0.4009537932,-0.0291263292,0.7070074327,-6.9221707957
5318,0.7400082453,0.3764463512,-0.0330008125,0.7070074327,-7.064544718
5319,0.7438721381,0.4686230098,-0.0136882789,0.7301838592,-6.0550579294
5320,0.7488794685,0.5576803112,0.0036695768,0.7525490453,-5.2098453481
5321,0.7543284488,0.5342970218,-0.0017794035,0.7525490453,-5.520910493
5322,0.7595388272,0.5100823633,-0.0069897819,0.7525490453,-5.7998017578
5323,0.7645035581,0.4852636988,-0.0119545128,0.7525490453,-6.0480882104
5324,0.7693257304,0.5680235701,0.0047524129,0.7740781433,-5.2049943306
5325,0.7748691938,0.5430221025,-0.0007910506,0.7740781433,-5.5093260086
5326,0.7801582284,0.5172556862,-0.0060800851,0.7740781433,-5.7805653071
5327,0.7851865196,0.4909635766,-0.0111083764,0.7740781433,-6.0204733427
5328,0.7899500188,0.4643620442,-0.0158718756,0.7740781433,-6.2308079473
5329,0.7944467161,0.437644916,-0.0203685729,0.7740781433,-6.4133064026
5330,0.7986764199,0.410984339,-0.0245982767,0.7740781433,-6.5696710177
5331,0.8026405447,0.3845316177,-0.0285624014,0.7740781433,-6.7015562857
5332,0.806341908,0.3584182287,-0.0322637647,0.7740781433,-6.8105587288
5333,0.8103035211,0.4366720281,-0.0155562871,0.794747234,-5.9223489508
5334,0.8145328736,0.4116794793,-0.0197856396,0.794747234,-6.0953587145
5335,0.8185120068,0.3866574834,-0.0237647727,0.794747234,-6.2430520785
5336,0.8222414676,0.3617561486,-0.0274942336,0.794747234,-6.3669848214
5337,0.8257232014,0.3371070648,-0.0309759674,0.794747234,-6.4686673693
5338,0.8289603714,0.312824144,-0.0342131373,0.794747234,-6.5495551559
5339,0.8328522565,0.3886079309,-0.0183189025,0.8145333541,-5.7179695307
5340,0.8366095755,0.3651887992,-0.0220762214,0.8145333541,-5.8595101097
5341,0.8401326869,0.3417882658,-0.0255993328,0.8145333541,-5.9778159213
5342,0.8434225332,0.3185412766,-0.0288891791,0.8145333541,-6.0743306641
5343,0.8476009663,0.4808193926,0.0037687909,0.8513697572,-4.4313147964
5344,0.8522860139,0.4583075157,-0.0009162567,0.8513697572,-4.6747007906
5345,0.8567419469,0.4351046828,-0.0053721897,0.8513697572,-4.8882657651
5346,0.8609631176,0.4114370786,-0.0095933604,0.8513697572,-5.0737067953
5347,0.8649460212,0.3875092757,-0.013576264,0.8513697572,-5.2327191333
5348,0.8694585384,0.4491298295,-0.0010794236,0.8683791148,-4.5992406261
5349,0.8738179196,0.4250871385,-0.0054388047,0.8683791148,-4.7947518329
5350,0.8779351593,0.4007635251,-0.0095560445,0.8683791148,-4.9632396799
5351,0.8818085344,0.3763530637,-0.0134294196,0.8683791148,-5.1064725712
5352,0.8854381413,0.3520280209,-0.0010144452,0.884423696,156.8240875627
5353,0.8896322756,0.4087198683,-0.0052085796,0.884423696,-4.6080566184
5354,0.8935881508,0.384830673,-0.0091644547,0.884423696,-4.7647521818
5355,0.8973050222,0.3609466852,-0.0128813262,0.884423696,-4.8975994513
5356,0.9007838374,0.3372275607,-0.0163601414,0.884423696,-5.0082897294
5357,0.904027027,0.3138124939,-0.0196033309,0.884423696,-5.0984580184
5358,0.9070383056,0.2908212064,-0.0226146096,0.884423696,-5.1696730143
5359,0.9098224837,0.2683551334,-0.0253987877,0.884423696,-5.2234300953
5360,0.9123852904,0.2464985312,-0.0279615944,0.884423696,-5.2611447439
5361,0.9147332089,0.2253197405,-0.0303095129,0.884423696,-5.2841486859
5362,0.916873324,0.204872423,-0.032449628,0.884423696,-5.2936870249
5363,0.9194187228,0.2610024944,-0.0199330476,0.8994856752,-4.6033296962
5364,0.9219243292,0.2420653023,-0.0224386539,0.8994856752,-4.6645184092
5365,0.9242424739,0.2234868029,-0.0247567987,0.8994856752,-4.710547889
5366,0.926377137,0.205336594,-0.0268914617,0.8994856752,-4.7425121062
5367,0.9283329272,0.1876722119,-0.028847252,0.8994856752,-4.7614473124
5368,0.9309475747,0.3068594212,-0.0043515727,0.926596002,-3.5037514707
5369,0.9339256827,0.2903591317,-0.0073296807,0.926596002,-3.636559379
5370,0.9367372897,0.2736072005,-0.0101412877,0.926596002,-3.7502007706
5371,0.939380613,0.2567349262,-0.012784611,0.926596002,-3.8458103517
5372,0.9418551068,0.2398598877,-0.0152591048,0.926596002,-3.9245093484
5373,0.9444026728,0.283478713,-0.0057884431,0.9386142297,-3.4136314313
5374,0.947147028,0.2670099311,-0.0085327983,0.9386142297,-3.523379133
5375,0.9497259659,0.2504273297,-0.0111117362,0.9386142297,-3.6154469089
5376,0.9521390111,0.2338493374,-0.0135247814,0.9386142297,-3.6909715074
5377,0.954386798,0.2173809288,-0.0047971486,0.9495896493,107.1006718204
5378,0.9570226946,0.2563724347,-0.0074330453,0.9495896493,-3.3070288669
5379,0.9594978888,0.2402714564,-0.0099082395,0.9495896493,-3.3935385048
5380,0.9618121181,0.2241948745,-0.0122224687,0.9495896493,-3.4641956153
5381,0.9639661967,0.2082444153,-0.0143765473,0.9495896493,-3.5200988826
5382,0.9659618851,0.1925090076,-0.0163722358,0.9495896493,-3.5623136502
5383,0.9678017658,0.1770653626,-0.0182121165,0.9495896493,-3.591865269
5384,0.9694891245,0.161978765,-0.0198994752,0.9495896493,-3.609735166
5385,0.9710278399,0.147303692,-0.0214381906,0.9495896493,-3.6168559802
5386,0.9724222799,0.1330846216,-0.0129122129,0.959510067,96.5821092721
5387,0.9741759243,0.1693034598,-0.0146658572,0.959510067,-3.1596203206
5388,0.9757955543,0.1559893479,-0.0162854873,0.959510067,-3.1884422103
5389,0.9772833357,0.1429187656,-0.0177732687,0.959510067,-3.2065145225
5390,0.978642,0.1301442952,-0.019131933,0.959510067,-3.2146362519
5391,0.9802753059,0.1622829896,-0.0119108448,0.9683644611,-2.8139143722
5392,0.9818313718,0.1501602255,-0.0134669107,0.9683644611,-2.848293328
5393,0.9832669254,0.1381769068,-0.0149024643,0.9683644611,-2.8720154938
5394,0.9845836891,0.1263914112,-0.016219228,0.9683644611,-2.885836907
5395,0.9858229361,0.1538660732,-0.0096799418,0.9761429943,-2.5066549124
5396,0.9875359904,0.1764540664,-0.0046989658,0.9828370246,-2.2344372447
5397,0.9892399535,0.1654215659,-0.0064029289,0.9828370246,-2.2945085483
5398,0.9908330865,0.1543101807,-0.0079960619,0.9828370246,-2.3427079971
5399,0.9923150577,0.1432016511,-0.0094780331,0.9828370246,-2.3798198213
5400,0.9936863028,0.1321686954,-0.0108492782,0.9828370246,-2.4066147751
5401,0.9949760331,0.1493717424,-0.0065369183,0.9884391149,-2.1474092484
5402,0.9964115032,0.1387844444,-0.0079723883,0.9884391149,-2.185083277
5403,0.99774135,0.1282528278,-0.0093022352,0.9884391149,-2.2127517945
5404,0.9989664908,0.1178411611,-0.0105273759,0.9884391149,-2.231149205
5405,1.00008844,0.1076054924,-0.0116493251,0.9884391149,-2.240987434
5406,1.0011092293,0.0975941002,-0.0126701144,0.9884391149,-2.2429524406
5407,1.0021217782,0.1104803917,-0.009178737,0.9929430411,-2.0226776212
5408,1.0031747219,0.1010751986,-0.0102316807,0.9929430411,-2.03392006
5409,1.0041345784,0.0918519954,-0.0111915372,0.9929430411,-2.0376736745
5410,1.0050033963,0.0828513883,-0.0120603551,0.9929430411,-2.034549398
5411,1.0057835946,0.0741075397,-0.0128405535,0.9929430411,-2.025130745
5412,1.0064779005,0.065648561,-0.0135348593,0.9929430411,-2.0099715439
5413,1.0070892911,0.0574970272,-0.0141462499,0.9929430411,-1.9895952669
5414,1.0076209407,0.049670351,-0.0146778996,0.9929430411,-1.9644934663
5415,1.0080761716,0.0421812676,-0.0151331305,0.9929430411,-1.9351257227
5416,1.0085895198,0.0636533935,-0.009951908,0.9986376117,-1.6317247391
5417,1.0091888006,0.0569038052,-0.0105511889,0.9986376117,-1.6241569383
5418,1.0097215029,0.0503246572,-0.0110838911,0.9986376117,-1.6116356831
5419,1.0101894565,0.0439381363,-0.0115518447,0.9986376117,-1.5945658357
5420,1.0105946918,0.037762629,-0.0119570801,0.9986376117,-1.5733343014
5421,1.0109394031,0.0318128982,-0.0123017914,0.9986376117,-1.548308123
5422,1.0112259138,0.0261004219,-0.0125883021,0.9986376117,-1.5198344256
5423,1.0114923392,0.0265904115,-0.0116704099,0.9998219293,-1.4329451048
5424,1.011729399,0.0213780722,-0.0119074697,0.9998219293,-1.4045276887
5425,1.0119155267,0.0163834244,-0.0120935974,0.9998219293,-1.3731939825
5426,1.0120529345,0.0116125137,-0.0122310051,0.9998219293,-1.3392256483
5427,1.0121438825,0.0070691915,-0.0123219531,0.9998219293,-1.3028872299
5428,1.0121906587,0.0027553665,-0.0123687294,0.9998219293,-1.2644266022
5429,1.0121955604,-0.0013287823,-0.012373631,0.9998219293,-1.2240752777
5430,1.0121608779,-0.0051846212,-0.0122654414,0.9998954366,-0.4396258458
5431,1.0120925764,-0.0084446924,-0.0121971399,0.9998954366,-1.1352670636
5432,1.0119892005,-0.0118537237,-0.0120937639,0.9998954366,-1.0908391573
5433,1.0118529208,-0.0150477326,-0.0119574843,0.9998954366,-1.0452711002
5434,1.0116858597,-0.0180319043,-0.0117904232,0.9998954366,-0.9987232754
5435,1.0114692518,-0.0260249584,-0.0126112002,0.9988580517,-1.0008704311
5436,1.0111945563,-0.0286169717,-0.0123365046,0.9988580517,-0.9474807411
5437,1.0108951842,-0.030984575,-0.0120371325,0.9988580517,-0.8938675016
5438,1.0105733179,-0.0331389993,-0.0117152662,0.9988580517,-0.8401366264
5439,1.0102310275,-0.0350914235,-0.0113729758,0.9988580517,-0.7863833433
5440,1.0097839511,-0.0476591046,-0.0130730238,0.9967109273,-0.8307113288
5441,1.0092985103,-0.0492313845,-0.012587583,0.9967109273,-0.7664444549
5442,1.0087986573,-0.0505682745,-0.0120877299,0.9967109273,-0.7030902488
5443,1.008286642,-0.0516884995,-0.0115757147,0.9967109273,-0.6406864724
5444,1.0077482104,-0.0689321555,-0.0142917615,0.9934564489,-0.7398545963
5445,1.0068790159,-0.0916701555,-0.0177807837,0.9890982322,-0.8613768177
5446,1.0059591759,-0.0921803567,-0.0168609437,0.9890982322,-0.7642908042
5447,1.0050363602,-0.0923108187,-0.015938128,0.9890982322,-0.6707046152
5448,1.0041141193,-0.0921060329,-0.0204730001,0.9836411192,-55.6973696706
5449,1.0029212351,-0.1190826447,-0.0192801159,0.9836411192,-0.7371851412
5450,1.0017345313,-0.118271578,-0.0180934121,0.9836411192,-0.6266254351
5451,1.0005580818,-0.11707929,-0.0169169626,0.9836411192,-0.5209033597
5452,0.9993953947,-0.1155604123,-0.0157542755,0.9836411192,-0.4198234252
5453,0.9981179225,-0.1466791165,-0.0210267497,0.9770911728,-0.6358838034
5454,0.9966615794,-0.1447144266,-0.0195704066,0.9770911728,-0.5098963911
5455,0.9952271348,-0.1423505262,-0.018135962,0.9770911728,-0.3900909407
5456,0.9938182191,-0.1396523508,-0.0167270463,0.9770911728,-0.2761811215
5457,0.9924378437,-0.1366792895,-0.0153466709,0.9770911728,-0.1678741935
5458,0.9910884568,-0.1334851759,-0.0216327867,0.9694556701,-77.183454112
5459,0.9893881466,-0.1685611631,-0.0199324765,0.9694556701,-0.3076360205
5460,0.9877219159,-0.1649845981,-0.0182662458,0.9694556701,-0.1767786043
5461,0.9860932528,-0.1610905309,-0.0166375828,0.9694556701,-0.052852969
5462,0.9845049738,-0.1569431799,-0.0150493037,0.9694556701,0.0645014258
5463,0.9829592885,-0.1526003459,-0.0135036184,0.9694556701,0.1756416154
5464,0.9814578632,-0.1481135666,-0.0120021932,0.9694556701,0.280916348
5465,0.9800018822,-0.1435283521,-0.0105462121,0.9694556701,0.3806623041
5466,0.9785921065,-0.1388844823,-0.0091364364,0.9694556701,0.4752011763
5467,0.9769225057,-0.1780534075,-0.0161794116,0.9607430941,0.1625929165
5468,0.9751674368,-0.1733829159,-0.0144243427,0.9607430941,0.2913948855
5469,0.97346044,-0.1684727182,-0.0127173459,0.9607430941,0.4129925901
5470,0.9718035992,-0.163378824,-0.0110605051,0.9607430941,0.5277377304
5471,0.9701003366,-0.2072364364,-0.0191372119,0.9509631247,0.1586431682
5472,0.968056003,-0.20207786,-0.0170928783,0.9509631247,0.3114907648
5473,0.9660653771,-0.1965452509,-0.0151022524,0.9509631247,0.4552272676
5474,0.9641317821,-0.1907133404,-0.0131686574,0.9509631247,0.5902676568
5475,0.9622578332,-0.1846497855,-0.0112947086,0.9509631247,0.717026996
5476,0.9604455073,-0.1784152867,-0.0094823826,0.9509631247,0.8359145991
5477,0.9585874746,-0.2264518232,-0.0184608472,0.9401266274,0.4184335025
5478,0.956356949,-0.2202069991,-0.0162303216,0.9401266274,0.5790378222
5479,0.9541910634,-0.2135765241,-0.014064436,0.9401266274,0.7293216372
5480,0.9520932184,-0.2066420891,-0.011966591,0.9401266274,0.8697617857
5481,0.9497677197,-0.2592099695,-0.0344343523,0.9153333674,-129.9740783272
5482,0.9465659743,-0.3169614098,-0.031232607,0.9153333674,0.0463533912
